1V,1V_timestamp,1V5,1V5_timestamp,1V8,1V8_timestamp,5V,5V_timestamp,3V3,3V3_timestamp
2096.0,2023-08-17 10:24:31.557188,408.0,2023-08-17 10:24:31.573260,428.0,2023-08-17 10:24:31.589132,174.0,2023-08-17 10:24:31.605267,504.0,2023-08-17 10:24:31.621385
2104.0,2023-08-17 10:24:31.701060,408.0,2023-08-17 10:24:31.717144,430.0,2023-08-17 10:24:31.733297,176.0,2023-08-17 10:24:31.749017,506.0,2023-08-17 10:24:31.765250
2096.0,2023-08-17 10:24:31.845088,408.0,2023-08-17 10:24:31.860992,428.0,2023-08-17 10:24:31.877114,174.0,2023-08-17 10:24:31.893272,506.0,2023-08-17 10:24:31.925297
2098.0,2023-08-17 10:24:31.989049,408.0,2023-08-17 10:24:32.005060,428.0,2023-08-17 10:24:32.021078,174.0,2023-08-17 10:24:32.052974,504.0,2023-08-17 10:24:32.069219
2100.0,2023-08-17 10:24:32.133591,408.0,2023-08-17 10:24:32.149087,426.0,2023-08-17 10:24:32.181015,174.0,2023-08-17 10:24:32.197005,506.0,2023-08-17 10:24:32.213022
2094.0,2023-08-17 10:24:32.277449,408.0,2023-08-17 10:24:32.308990,428.0,2023-08-17 10:24:32.324871,174.0,2023-08-17 10:24:32.340852,506.0,2023-08-17 10:24:32.357002
2098.0,2023-08-17 10:24:32.437059,408.0,2023-08-17 10:24:32.453146,430.0,2023-08-17 10:24:32.469030,174.0,2023-08-17 10:24:32.484895,506.0,2023-08-17 10:24:32.500827
2100.0,2023-08-17 10:24:32.581090,408.0,2023-08-17 10:24:32.597034,428.0,2023-08-17 10:24:32.612934,176.0,2023-08-17 10:24:32.628944,504.0,2023-08-17 10:24:32.644804
2090.0,2023-08-17 10:24:32.724892,408.0,2023-08-17 10:24:32.740793,428.0,2023-08-17 10:24:32.756934,174.0,2023-08-17 10:24:32.773061,508.0,2023-08-17 10:24:32.789029
2102.0,2023-08-17 10:24:32.868977,406.0,2023-08-17 10:24:32.884753,430.0,2023-08-17 10:24:32.901152,176.0,2023-08-17 10:24:32.917264,506.0,2023-08-17 10:24:32.948885
2092.0,2023-08-17 10:24:33.012741,408.0,2023-08-17 10:24:33.028966,428.0,2023-08-17 10:24:33.044746,174.0,2023-08-17 10:24:33.061099,506.0,2023-08-17 10:24:33.092987
2096.0,2023-08-17 10:24:33.156620,408.0,2023-08-17 10:24:33.172607,430.0,2023-08-17 10:24:33.204575,174.0,2023-08-17 10:24:33.220592,506.0,2023-08-17 10:24:33.236637
2102.0,2023-08-17 10:24:33.300525,408.0,2023-08-17 10:24:33.316695,428.0,2023-08-17 10:24:33.348562,176.0,2023-08-17 10:24:33.364604,506.0,2023-08-17 10:24:33.380608
2104.0,2023-08-17 10:24:33.444634,406.0,2023-08-17 10:24:33.476571,426.0,2023-08-17 10:24:33.492582,172.0,2023-08-17 10:24:33.508431,508.0,2023-08-17 10:24:33.524568
2094.0,2023-08-17 10:24:33.604900,408.0,2023-08-17 10:24:33.620437,428.0,2023-08-17 10:24:33.636526,174.0,2023-08-17 10:24:33.652542,508.0,2023-08-17 10:24:33.668452
2100.0,2023-08-17 10:24:33.748799,408.0,2023-08-17 10:24:33.764438,428.0,2023-08-17 10:24:33.780766,174.0,2023-08-17 10:24:33.796480,506.0,2023-08-17 10:24:33.812510
2098.0,2023-08-17 10:24:33.892614,408.0,2023-08-17 10:24:33.908689,428.0,2023-08-17 10:24:33.924383,174.0,2023-08-17 10:24:33.940616,506.0,2023-08-17 10:24:33.956394
2100.0,2023-08-17 10:24:34.036515,406.0,2023-08-17 10:24:34.052418,428.0,2023-08-17 10:24:34.068809,174.0,2023-08-17 10:24:34.084842,506.0,2023-08-17 10:24:34.116467
2100.0,2023-08-17 10:24:34.180300,408.0,2023-08-17 10:24:34.196336,428.0,2023-08-17 10:24:34.212575,174.0,2023-08-17 10:24:34.244402,498.0,2023-08-17 10:24:34.260596
2096.0,2023-08-17 10:24:34.324325,408.0,2023-08-17 10:24:34.340218,428.0,2023-08-17 10:24:34.372437,176.0,2023-08-17 10:24:34.388225,506.0,2023-08-17 10:24:34.404463
2098.0,2023-08-17 10:24:34.468284,408.0,2023-08-17 10:24:34.500191,428.0,2023-08-17 10:24:34.516219,174.0,2023-08-17 10:24:34.532357,506.0,2023-08-17 10:24:34.548080
2094.0,2023-08-17 10:24:34.612823,408.0,2023-08-17 10:24:34.644096,428.0,2023-08-17 10:24:34.660174,174.0,2023-08-17 10:24:34.676124,506.0,2023-08-17 10:24:34.691990
2100.0,2023-08-17 10:24:34.772494,408.0,2023-08-17 10:24:34.788050,428.0,2023-08-17 10:24:34.804021,174.0,2023-08-17 10:24:34.820098,506.0,2023-08-17 10:24:34.836034
2092.0,2023-08-17 10:24:34.916968,408.0,2023-08-17 10:24:34.932320,428.0,2023-08-17 10:24:34.947982,174.0,2023-08-17 10:24:34.964097,506.0,2023-08-17 10:24:34.980133
2102.0,2023-08-17 10:24:35.060403,408.0,2023-08-17 10:24:35.076309,428.0,2023-08-17 10:24:35.092167,174.0,2023-08-17 10:24:35.108121,506.0,2023-08-17 10:24:35.123948
2092.0,2023-08-17 10:24:35.204182,408.0,2023-08-17 10:24:35.220235,426.0,2023-08-17 10:24:35.236296,174.0,2023-08-17 10:24:35.252591,504.0,2023-08-17 10:24:35.283963
2100.0,2023-08-17 10:24:35.347876,410.0,2023-08-17 10:24:35.363987,428.0,2023-08-17 10:24:35.380206,174.0,2023-08-17 10:24:35.412151,506.0,2023-08-17 10:24:35.428192
2102.0,2023-08-17 10:24:35.491955,408.0,2023-08-17 10:24:35.507949,426.0,2023-08-17 10:24:35.539948,174.0,2023-08-17 10:24:35.556036,504.0,2023-08-17 10:24:35.572064
2104.0,2023-08-17 10:24:35.635891,408.0,2023-08-17 10:24:35.667723,428.0,2023-08-17 10:24:35.683985,174.0,2023-08-17 10:24:35.700009,502.0,2023-08-17 10:24:35.716207
2096.0,2023-08-17 10:24:35.795774,408.0,2023-08-17 10:24:35.811763,430.0,2023-08-17 10:24:35.827706,174.0,2023-08-17 10:24:35.843891,504.0,2023-08-17 10:24:35.859858
2096.0,2023-08-17 10:24:35.939734,408.0,2023-08-17 10:24:35.955685,426.0,2023-08-17 10:24:35.971716,174.0,2023-08-17 10:24:35.987673,502.0,2023-08-17 10:24:36.003739
2102.0,2023-08-17 10:24:36.084132,408.0,2023-08-17 10:24:36.099713,430.0,2023-08-17 10:24:36.115681,174.0,2023-08-17 10:24:36.131681,504.0,2023-08-17 10:24:36.147640
2098.0,2023-08-17 10:24:36.228080,408.0,2023-08-17 10:24:36.243774,428.0,2023-08-17 10:24:36.259596,174.0,2023-08-17 10:24:36.275668,504.0,2023-08-17 10:24:36.307583
2100.0,2023-08-17 10:24:36.372072,408.0,2023-08-17 10:24:36.387904,426.0,2023-08-17 10:24:36.403593,176.0,2023-08-17 10:24:36.421651,496.0,2023-08-17 10:24:36.451410
2098.0,2023-08-17 10:24:36.515550,408.0,2023-08-17 10:24:36.531886,428.0,2023-08-17 10:24:36.563662,174.0,2023-08-17 10:24:36.579496,506.0,2023-08-17 10:24:36.595496
2098.0,2023-08-17 10:24:36.659565,406.0,2023-08-17 10:24:36.675753,428.0,2023-08-17 10:24:36.707656,174.0,2023-08-17 10:24:36.723596,506.0,2023-08-17 10:24:36.739472
2092.0,2023-08-17 10:24:36.803476,408.0,2023-08-17 10:24:36.835512,428.0,2023-08-17 10:24:36.851753,174.0,2023-08-17 10:24:36.867597,506.0,2023-08-17 10:24:36.883834
2102.0,2023-08-17 10:24:36.963335,408.0,2023-08-17 10:24:36.979551,428.0,2023-08-17 10:24:36.995531,174.0,2023-08-17 10:24:37.011670,504.0,2023-08-17 10:24:37.027664
2098.0,2023-08-17 10:24:37.107356,408.0,2023-08-17 10:24:37.123245,428.0,2023-08-17 10:24:37.139263,174.0,2023-08-17 10:24:37.155452,506.0,2023-08-17 10:24:37.171444
2098.0,2023-08-17 10:24:37.251327,408.0,2023-08-17 10:24:37.267236,428.0,2023-08-17 10:24:37.283207,174.0,2023-08-17 10:24:37.299403,500.0,2023-08-17 10:24:37.315152
2092.0,2023-08-17 10:24:37.395266,408.0,2023-08-17 10:24:37.411266,426.0,2023-08-17 10:24:37.427303,176.0,2023-08-17 10:24:37.443235,506.0,2023-08-17 10:24:37.475388
2102.0,2023-08-17 10:24:37.539644,408.0,2023-08-17 10:24:37.555116,428.0,2023-08-17 10:24:37.571172,174.0,2023-08-17 10:24:37.603119,504.0,2023-08-17 10:24:37.619134
2094.0,2023-08-17 10:24:37.684157,408.0,2023-08-17 10:24:37.699476,428.0,2023-08-17 10:24:37.731113,176.0,2023-08-17 10:24:37.747137,506.0,2023-08-17 10:24:37.763152
2102.0,2023-08-17 10:24:37.827575,410.0,2023-08-17 10:24:37.859186,428.0,2023-08-17 10:24:37.875240,174.0,2023-08-17 10:24:37.891089,506.0,2023-08-17 10:24:37.907070
2100.0,2023-08-17 10:24:37.971292,408.0,2023-08-17 10:24:38.003010,430.0,2023-08-17 10:24:38.019354,174.0,2023-08-17 10:24:38.035199,504.0,2023-08-17 10:24:38.050926
2094.0,2023-08-17 10:24:38.131223,408.0,2023-08-17 10:24:38.147125,428.0,2023-08-17 10:24:38.163141,174.0,2023-08-17 10:24:38.179357,508.0,2023-08-17 10:24:38.195195
2100.0,2023-08-17 10:24:38.274950,410.0,2023-08-17 10:24:38.291089,428.0,2023-08-17 10:24:38.307067,174.0,2023-08-17 10:24:38.323277,500.0,2023-08-17 10:24:38.339268
2094.0,2023-08-17 10:24:38.421843,408.0,2023-08-17 10:24:38.434724,428.0,2023-08-17 10:24:38.450770,174.0,2023-08-17 10:24:38.466749,502.0,2023-08-17 10:24:38.482851
2102.0,2023-08-17 10:24:38.562824,406.0,2023-08-17 10:24:38.578840,426.0,2023-08-17 10:24:38.594818,174.0,2023-08-17 10:24:38.610820,504.0,2023-08-17 10:24:38.642983
2102.0,2023-08-17 10:24:38.707191,408.0,2023-08-17 10:24:38.722773,428.0,2023-08-17 10:24:38.738715,174.0,2023-08-17 10:24:38.770704,500.0,2023-08-17 10:24:38.786675
2096.0,2023-08-17 10:24:38.851205,406.0,2023-08-17 10:24:38.867082,430.0,2023-08-17 10:24:38.898700,176.0,2023-08-17 10:24:38.914689,502.0,2023-08-17 10:24:38.930732
2102.0,2023-08-17 10:24:38.994978,408.0,2023-08-17 10:24:39.026733,428.0,2023-08-17 10:24:39.042703,174.0,2023-08-17 10:24:39.058644,500.0,2023-08-17 10:24:39.074704
2096.0,2023-08-17 10:24:39.154794,408.0,2023-08-17 10:24:39.170827,426.0,2023-08-17 10:24:39.186612,174.0,2023-08-17 10:24:39.202806,504.0,2023-08-17 10:24:39.218622
2094.0,2023-08-17 10:24:39.298570,408.0,2023-08-17 10:24:39.314569,426.0,2023-08-17 10:24:39.330828,174.0,2023-08-17 10:24:39.346933,502.0,2023-08-17 10:24:39.362806
2098.0,2023-08-17 10:24:39.442512,408.0,2023-08-17 10:24:39.458640,428.0,2023-08-17 10:24:39.474812,174.0,2023-08-17 10:24:39.490753,504.0,2023-08-17 10:24:39.506976
2098.0,2023-08-17 10:24:39.586518,408.0,2023-08-17 10:24:39.602391,428.0,2023-08-17 10:24:39.618333,174.0,2023-08-17 10:24:39.634600,504.0,2023-08-17 10:24:39.666575
2098.0,2023-08-17 10:24:39.730497,408.0,2023-08-17 10:24:39.746499,426.0,2023-08-17 10:24:39.762427,176.0,2023-08-17 10:24:39.778462,504.0,2023-08-17 10:24:39.810517
2096.0,2023-08-17 10:24:39.874401,410.0,2023-08-17 10:24:39.890397,428.0,2023-08-17 10:24:39.922254,174.0,2023-08-17 10:24:39.938371,506.0,2023-08-17 10:24:39.954434
2102.0,2023-08-17 10:24:40.018617,408.0,2023-08-17 10:24:40.034604,428.0,2023-08-17 10:24:40.066295,174.0,2023-08-17 10:24:40.082318,506.0,2023-08-17 10:24:40.098321
