1V,1V_timestamp,1V5,1V5_timestamp,1V8,1V8_timestamp,5V,5V_timestamp,3V3,3V3_timestamp
1408.0,2023-07-11 15:47:15.097961,408.0,2023-07-11 15:47:15.113960,424.0,2023-07-11 15:47:15.145687,164.0,2023-07-11 15:47:15.161573,506.0,2023-07-11 15:47:15.177546
1418.0,2023-07-11 15:47:15.241637,408.0,2023-07-11 15:47:15.273398,426.0,2023-07-11 15:47:15.289452,162.0,2023-07-11 15:47:15.305534,506.0,2023-07-11 15:47:15.321560
1422.0,2023-07-11 15:47:15.401476,410.0,2023-07-11 15:47:15.417477,426.0,2023-07-11 15:47:15.433416,162.0,2023-07-11 15:47:15.449385,506.0,2023-07-11 15:47:15.465461
1428.0,2023-07-11 15:47:15.545452,408.0,2023-07-11 15:47:15.561518,424.0,2023-07-11 15:47:15.577557,164.0,2023-07-11 15:47:15.593617,506.0,2023-07-11 15:47:15.609636
1432.0,2023-07-11 15:47:15.689363,410.0,2023-07-11 15:47:15.705205,426.0,2023-07-11 15:47:15.721566,164.0,2023-07-11 15:47:15.737817,506.0,2023-07-11 15:47:15.753685
1440.0,2023-07-11 15:47:15.833197,408.0,2023-07-11 15:47:15.849212,424.0,2023-07-11 15:47:15.865419,164.0,2023-07-11 15:47:15.881399,506.0,2023-07-11 15:47:15.913209
1442.0,2023-07-11 15:47:15.977086,408.0,2023-07-11 15:47:15.993111,426.0,2023-07-11 15:47:16.009036,164.0,2023-07-11 15:47:16.025266,506.0,2023-07-11 15:47:16.057194
1454.0,2023-07-11 15:47:16.120938,408.0,2023-07-11 15:47:16.136899,426.0,2023-07-11 15:47:16.168911,162.0,2023-07-11 15:47:16.184900,506.0,2023-07-11 15:47:16.201061
1468.0,2023-07-11 15:47:16.264801,410.0,2023-07-11 15:47:16.280836,426.0,2023-07-11 15:47:16.312715,164.0,2023-07-11 15:47:16.328727,506.0,2023-07-11 15:47:16.344765
1472.0,2023-07-11 15:47:16.408921,408.0,2023-07-11 15:47:16.440835,426.0,2023-07-11 15:47:16.456621,164.0,2023-07-11 15:47:16.472627,506.0,2023-07-11 15:47:16.488704
1478.0,2023-07-11 15:47:16.568702,408.0,2023-07-11 15:47:16.584674,426.0,2023-07-11 15:47:16.600701,166.0,2023-07-11 15:47:16.616660,506.0,2023-07-11 15:47:16.632495
1490.0,2023-07-11 15:47:16.712830,408.0,2023-07-11 15:47:16.728492,424.0,2023-07-11 15:47:16.744555,164.0,2023-07-11 15:47:16.760498,506.0,2023-07-11 15:47:16.776388
1422.0,2023-07-11 15:47:16.856619,408.0,2023-07-11 15:47:16.872683,424.0,2023-07-11 15:47:16.888405,164.0,2023-07-11 15:47:16.904289,506.0,2023-07-11 15:47:16.920294
1426.0,2023-07-11 15:47:17.000899,410.0,2023-07-11 15:47:17.016451,426.0,2023-07-11 15:47:17.032464,164.0,2023-07-11 15:47:17.048590,506.0,2023-07-11 15:47:17.080349
1422.0,2023-07-11 15:47:17.144525,408.0,2023-07-11 15:47:17.160312,424.0,2023-07-11 15:47:17.176662,164.0,2023-07-11 15:47:17.208141,506.0,2023-07-11 15:47:17.224234
1434.0,2023-07-11 15:47:17.288476,408.0,2023-07-11 15:47:17.304303,424.0,2023-07-11 15:47:17.336435,164.0,2023-07-11 15:47:17.352018,506.0,2023-07-11 15:47:17.368133
1438.0,2023-07-11 15:47:17.432243,408.0,2023-07-11 15:47:17.464112,424.0,2023-07-11 15:47:17.480192,164.0,2023-07-11 15:47:17.496168,506.0,2023-07-11 15:47:17.512108
1446.0,2023-07-11 15:47:17.592111,408.0,2023-07-11 15:47:17.608029,426.0,2023-07-11 15:47:17.623955,164.0,2023-07-11 15:47:17.640154,506.0,2023-07-11 15:47:17.655841
1452.0,2023-07-11 15:47:17.735797,408.0,2023-07-11 15:47:17.751795,426.0,2023-07-11 15:47:17.767739,162.0,2023-07-11 15:47:17.784161,506.0,2023-07-11 15:47:17.800196
1460.0,2023-07-11 15:47:17.879706,408.0,2023-07-11 15:47:17.895974,426.0,2023-07-11 15:47:17.911964,164.0,2023-07-11 15:47:17.928027,506.0,2023-07-11 15:47:17.943953
1462.0,2023-07-11 15:47:18.023517,408.0,2023-07-11 15:47:18.039561,426.0,2023-07-11 15:47:18.055778,164.0,2023-07-11 15:47:18.071748,506.0,2023-07-11 15:47:18.103842
1474.0,2023-07-11 15:47:18.167545,410.0,2023-07-11 15:47:18.183532,426.0,2023-07-11 15:47:18.199521,162.0,2023-07-11 15:47:18.231464,506.0,2023-07-11 15:47:18.247810
1474.0,2023-07-11 15:47:18.311426,408.0,2023-07-11 15:47:18.327331,426.0,2023-07-11 15:47:18.359274,164.0,2023-07-11 15:47:18.375518,506.0,2023-07-11 15:47:18.391547
1476.0,2023-07-11 15:47:18.455532,410.0,2023-07-11 15:47:18.471337,424.0,2023-07-11 15:47:18.503286,164.0,2023-07-11 15:47:18.519313,506.0,2023-07-11 15:47:18.535376
1484.0,2023-07-11 15:47:18.599884,410.0,2023-07-11 15:47:18.631376,426.0,2023-07-11 15:47:18.647176,164.0,2023-07-11 15:47:18.663162,506.0,2023-07-11 15:47:18.679321
1396.0,2023-07-11 15:47:18.759361,408.0,2023-07-11 15:47:18.774954,424.0,2023-07-11 15:47:18.790904,164.0,2023-07-11 15:47:18.807066,506.0,2023-07-11 15:47:18.823050
1412.0,2023-07-11 15:47:18.903216,410.0,2023-07-11 15:47:18.919114,424.0,2023-07-11 15:47:18.934980,164.0,2023-07-11 15:47:18.950869,506.0,2023-07-11 15:47:18.966983
1402.0,2023-07-11 15:47:19.047217,408.0,2023-07-11 15:47:19.063027,424.0,2023-07-11 15:47:19.079105,164.0,2023-07-11 15:47:19.094901,506.0,2023-07-11 15:47:19.110885
1420.0,2023-07-11 15:47:19.190906,408.0,2023-07-11 15:47:19.206858,424.0,2023-07-11 15:47:19.223062,162.0,2023-07-11 15:47:19.238936,506.0,2023-07-11 15:47:19.270707
1432.0,2023-07-11 15:47:19.334803,408.0,2023-07-11 15:47:19.351838,424.0,2023-07-11 15:47:19.366906,164.0,2023-07-11 15:47:19.398609,506.0,2023-07-11 15:47:19.414476
1432.0,2023-07-11 15:47:19.478735,410.0,2023-07-11 15:47:19.494992,426.0,2023-07-11 15:47:19.526723,164.0,2023-07-11 15:47:19.542488,506.0,2023-07-11 15:47:19.558472
1446.0,2023-07-11 15:47:19.622479,408.0,2023-07-11 15:47:19.654447,426.0,2023-07-11 15:47:19.670584,164.0,2023-07-11 15:47:19.686542,506.0,2023-07-11 15:47:19.702528
1452.0,2023-07-11 15:47:19.782300,408.0,2023-07-11 15:47:19.798497,424.0,2023-07-11 15:47:19.814243,162.0,2023-07-11 15:47:19.830532,506.0,2023-07-11 15:47:19.846532
1462.0,2023-07-11 15:47:19.926186,408.0,2023-07-11 15:47:19.942352,424.0,2023-07-11 15:47:19.958312,164.0,2023-07-11 15:47:19.974685,506.0,2023-07-11 15:47:19.990424
1472.0,2023-07-11 15:47:20.070029,410.0,2023-07-11 15:47:20.086030,424.0,2023-07-11 15:47:20.102144,164.0,2023-07-11 15:47:20.118464,506.0,2023-07-11 15:47:20.134235
1480.0,2023-07-11 15:47:20.214100,410.0,2023-07-11 15:47:20.230112,424.0,2023-07-11 15:47:20.246320,162.0,2023-07-11 15:47:20.262255,506.0,2023-07-11 15:47:20.293983
1484.0,2023-07-11 15:47:20.357921,408.0,2023-07-11 15:47:20.373825,426.0,2023-07-11 15:47:20.390067,164.0,2023-07-11 15:47:20.421805,504.0,2023-07-11 15:47:20.437993
1482.0,2023-07-11 15:47:20.501885,408.0,2023-07-11 15:47:20.517771,424.0,2023-07-11 15:47:20.549829,164.0,2023-07-11 15:47:20.565971,504.0,2023-07-11 15:47:20.582027
1492.0,2023-07-11 15:47:20.645791,408.0,2023-07-11 15:47:20.677720,426.0,2023-07-11 15:47:20.693580,164.0,2023-07-11 15:47:20.709852,506.0,2023-07-11 15:47:20.725896
1424.0,2023-07-11 15:47:20.790012,408.0,2023-07-11 15:47:20.821614,424.0,2023-07-11 15:47:20.837622,164.0,2023-07-11 15:47:20.853415,506.0,2023-07-11 15:47:20.869844
1418.0,2023-07-11 15:47:20.949602,408.0,2023-07-11 15:47:20.965556,424.0,2023-07-11 15:47:20.981474,164.0,2023-07-11 15:47:20.997577,506.0,2023-07-11 15:47:21.013568
1430.0,2023-07-11 15:47:21.093724,408.0,2023-07-11 15:47:21.109338,426.0,2023-07-11 15:47:21.125464,162.0,2023-07-11 15:47:21.141449,506.0,2023-07-11 15:47:21.157360
1438.0,2023-07-11 15:47:21.237636,406.0,2023-07-11 15:47:21.253402,424.0,2023-07-11 15:47:21.269045,164.0,2023-07-11 15:47:21.285142,506.0,2023-07-11 15:47:21.301052
1444.0,2023-07-11 15:47:21.381226,408.0,2023-07-11 15:47:21.397403,424.0,2023-07-11 15:47:21.413261,164.0,2023-07-11 15:47:21.429115,504.0,2023-07-11 15:47:21.460933
1446.0,2023-07-11 15:47:21.525110,408.0,2023-07-11 15:47:21.541300,424.0,2023-07-11 15:47:21.557255,164.0,2023-07-11 15:47:21.588831,506.0,2023-07-11 15:47:21.604817
1462.0,2023-07-11 15:47:21.668862,408.0,2023-07-11 15:47:21.685110,424.0,2023-07-11 15:47:21.716977,164.0,2023-07-11 15:47:21.732970,506.0,2023-07-11 15:47:21.748754
1462.0,2023-07-11 15:47:21.813197,408.0,2023-07-11 15:47:21.845033,426.0,2023-07-11 15:47:21.861368,164.0,2023-07-11 15:47:21.876915,506.0,2023-07-11 15:47:21.892872
1472.0,2023-07-11 15:47:21.972734,408.0,2023-07-11 15:47:21.988681,426.0,2023-07-11 15:47:22.004824,164.0,2023-07-11 15:47:22.021106,506.0,2023-07-11 15:47:22.036959
1474.0,2023-07-11 15:47:22.116594,408.0,2023-07-11 15:47:22.132775,426.0,2023-07-11 15:47:22.148569,164.0,2023-07-11 15:47:22.164813,504.0,2023-07-11 15:47:22.180664
1476.0,2023-07-11 15:47:22.260476,408.0,2023-07-11 15:47:22.276699,426.0,2023-07-11 15:47:22.292755,166.0,2023-07-11 15:47:22.308613,506.0,2023-07-11 15:47:22.324680
1488.0,2023-07-11 15:47:22.404256,408.0,2023-07-11 15:47:22.420303,424.0,2023-07-11 15:47:22.436345,164.0,2023-07-11 15:47:22.452168,506.0,2023-07-11 15:47:22.484517
1494.0,2023-07-11 15:47:22.548248,408.0,2023-07-11 15:47:22.564138,426.0,2023-07-11 15:47:22.580075,164.0,2023-07-11 15:47:22.612080,506.0,2023-07-11 15:47:22.628248
1422.0,2023-07-11 15:47:22.692080,408.0,2023-07-11 15:47:22.708095,426.0,2023-07-11 15:47:22.740014,162.0,2023-07-11 15:47:22.756162,506.0,2023-07-11 15:47:22.772117
1426.0,2023-07-11 15:47:22.836311,408.0,2023-07-11 15:47:22.867947,424.0,2023-07-11 15:47:22.884004,164.0,2023-07-11 15:47:22.899929,506.0,2023-07-11 15:47:22.915794
1440.0,2023-07-11 15:47:22.980354,408.0,2023-07-11 15:47:23.012016,426.0,2023-07-11 15:47:23.027928,164.0,2023-07-11 15:47:23.043968,506.0,2023-07-11 15:47:23.059914
1440.0,2023-07-11 15:47:23.140105,408.0,2023-07-11 15:47:23.156022,426.0,2023-07-11 15:47:23.171826,164.0,2023-07-11 15:47:23.187832,506.0,2023-07-11 15:47:23.203810
1442.0,2023-07-11 15:47:23.283977,410.0,2023-07-11 15:47:23.299858,426.0,2023-07-11 15:47:23.315846,164.0,2023-07-11 15:47:23.331601,506.0,2023-07-11 15:47:23.348156
1450.0,2023-07-11 15:47:23.427697,408.0,2023-07-11 15:47:23.443768,426.0,2023-07-11 15:47:23.459786,162.0,2023-07-11 15:47:23.475924,506.0,2023-07-11 15:47:23.507613
1458.0,2023-07-11 15:47:23.571681,408.0,2023-07-11 15:47:23.587654,424.0,2023-07-11 15:47:23.603754,164.0,2023-07-11 15:47:23.619801,504.0,2023-07-11 15:47:23.651492
1460.0,2023-07-11 15:47:23.715690,410.0,2023-07-11 15:47:23.731604,426.0,2023-07-11 15:47:23.747523,164.0,2023-07-11 15:47:23.779450,506.0,2023-07-11 15:47:23.795312
1464.0,2023-07-11 15:47:23.859412,408.0,2023-07-11 15:47:23.875435,426.0,2023-07-11 15:47:23.907233,162.0,2023-07-11 15:47:23.923326,506.0,2023-07-11 15:47:23.939362
1472.0,2023-07-11 15:47:24.003106,408.0,2023-07-11 15:47:24.035122,426.0,2023-07-11 15:47:24.051009,164.0,2023-07-11 15:47:24.067284,504.0,2023-07-11 15:47:24.083449
1482.0,2023-07-11 15:47:24.162917,408.0,2023-07-11 15:47:24.179291,424.0,2023-07-11 15:47:24.194965,162.0,2023-07-11 15:47:24.211190,504.0,2023-07-11 15:47:24.227242
1482.0,2023-07-11 15:47:24.306927,408.0,2023-07-11 15:47:24.322800,424.0,2023-07-11 15:47:24.338727,164.0,2023-07-11 15:47:24.354969,506.0,2023-07-11 15:47:24.371142
1496.0,2023-07-11 15:47:24.450722,408.0,2023-07-11 15:47:24.466693,426.0,2023-07-11 15:47:24.482784,164.0,2023-07-11 15:47:24.498823,506.0,2023-07-11 15:47:24.514832
1420.0,2023-07-11 15:47:24.594831,408.0,2023-07-11 15:47:24.610637,426.0,2023-07-11 15:47:24.626608,164.0,2023-07-11 15:47:24.642606,506.0,2023-07-11 15:47:24.674654
1420.0,2023-07-11 15:47:24.739026,408.0,2023-07-11 15:47:24.754648,426.0,2023-07-11 15:47:24.770524,164.0,2023-07-11 15:47:24.802759,506.0,2023-07-11 15:47:24.818540
1430.0,2023-07-11 15:47:24.882744,408.0,2023-07-11 15:47:24.898421,426.0,2023-07-11 15:47:24.930219,164.0,2023-07-11 15:47:24.946315,504.0,2023-07-11 15:47:24.962658
1436.0,2023-07-11 15:47:25.026906,408.0,2023-07-11 15:47:25.058228,424.0,2023-07-11 15:47:25.074279,164.0,2023-07-11 15:47:25.090285,506.0,2023-07-11 15:47:25.106249
1442.0,2023-07-11 15:47:25.170760,408.0,2023-07-11 15:47:25.202119,424.0,2023-07-11 15:47:25.218289,164.0,2023-07-11 15:47:25.234227,506.0,2023-07-11 15:47:25.250169
1456.0,2023-07-11 15:47:25.330470,408.0,2023-07-11 15:47:25.346058,426.0,2023-07-11 15:47:25.362136,164.0,2023-07-11 15:47:25.378094,506.0,2023-07-11 15:47:25.394060
1446.0,2023-07-11 15:47:25.474332,408.0,2023-07-11 15:47:25.490212,426.0,2023-07-11 15:47:25.505991,164.0,2023-07-11 15:47:25.522007,506.0,2023-07-11 15:47:25.537986
1460.0,2023-07-11 15:47:25.618305,408.0,2023-07-11 15:47:25.634053,426.0,2023-07-11 15:47:25.650085,164.0,2023-07-11 15:47:25.665859,506.0,2023-07-11 15:47:25.697789
1462.0,2023-07-11 15:47:25.762136,408.0,2023-07-11 15:47:25.778090,426.0,2023-07-11 15:47:25.794223,164.0,2023-07-11 15:47:25.810042,504.0,2023-07-11 15:47:25.841699
1474.0,2023-07-11 15:47:25.905987,408.0,2023-07-11 15:47:25.922020,426.0,2023-07-11 15:47:25.953920,164.0,2023-07-11 15:47:25.969615,506.0,2023-07-11 15:47:25.985624
1476.0,2023-07-11 15:47:26.049683,408.0,2023-07-11 15:47:26.065882,424.0,2023-07-11 15:47:26.097985,164.0,2023-07-11 15:47:26.113742,506.0,2023-07-11 15:47:26.129512
1478.0,2023-07-11 15:47:26.193640,408.0,2023-07-11 15:47:26.225514,424.0,2023-07-11 15:47:26.241719,164.0,2023-07-11 15:47:26.257594,506.0,2023-07-11 15:47:26.273308
1494.0,2023-07-11 15:47:26.353275,408.0,2023-07-11 15:47:26.369532,424.0,2023-07-11 15:47:26.385528,162.0,2023-07-11 15:47:26.401778,506.0,2023-07-11 15:47:26.417258
1416.0,2023-07-11 15:47:26.497421,406.0,2023-07-11 15:47:26.513374,424.0,2023-07-11 15:47:26.529384,162.0,2023-07-11 15:47:26.545465,506.0,2023-07-11 15:47:26.561431
1422.0,2023-07-11 15:47:26.641252,408.0,2023-07-11 15:47:26.657265,424.0,2023-07-11 15:47:26.673518,162.0,2023-07-11 15:47:26.689238,506.0,2023-07-11 15:47:26.705249
1422.0,2023-07-11 15:47:26.785134,408.0,2023-07-11 15:47:26.801037,426.0,2023-07-11 15:47:26.816960,164.0,2023-07-11 15:47:26.832952,506.0,2023-07-11 15:47:26.864795
1428.0,2023-07-11 15:47:26.928885,408.0,2023-07-11 15:47:26.944794,424.0,2023-07-11 15:47:26.960925,162.0,2023-07-11 15:47:26.992845,506.0,2023-07-11 15:47:27.008751
1442.0,2023-07-11 15:47:27.072716,410.0,2023-07-11 15:47:27.088739,426.0,2023-07-11 15:47:27.120868,162.0,2023-07-11 15:47:27.136798,506.0,2023-07-11 15:47:27.152852
1448.0,2023-07-11 15:47:27.216777,408.0,2023-07-11 15:47:27.248753,426.0,2023-07-11 15:47:27.264672,164.0,2023-07-11 15:47:27.280827,506.0,2023-07-11 15:47:27.297011
1452.0,2023-07-11 15:47:27.360804,410.0,2023-07-11 15:47:27.392626,426.0,2023-07-11 15:47:27.408485,164.0,2023-07-11 15:47:27.424818,506.0,2023-07-11 15:47:27.440810
1460.0,2023-07-11 15:47:27.520536,408.0,2023-07-11 15:47:27.536535,426.0,2023-07-11 15:47:27.552634,164.0,2023-07-11 15:47:27.568526,506.0,2023-07-11 15:47:27.584438
1466.0,2023-07-11 15:47:27.664526,408.0,2023-07-11 15:47:27.680456,426.0,2023-07-11 15:47:27.696461,164.0,2023-07-11 15:47:27.712389,506.0,2023-07-11 15:47:27.728384
1480.0,2023-07-11 15:47:27.808625,408.0,2023-07-11 15:47:27.824387,426.0,2023-07-11 15:47:27.840218,164.0,2023-07-11 15:47:27.856320,506.0,2023-07-11 15:47:27.888267
1480.0,2023-07-11 15:47:27.952736,408.0,2023-07-11 15:47:27.968422,424.0,2023-07-11 15:47:27.984118,164.0,2023-07-11 15:47:28.000150,506.0,2023-07-11 15:47:28.031969
1482.0,2023-07-11 15:47:28.096638,408.0,2023-07-11 15:47:28.112405,426.0,2023-07-11 15:47:28.144001,162.0,2023-07-11 15:47:28.159979,506.0,2023-07-11 15:47:28.176050
1492.0,2023-07-11 15:47:28.240192,408.0,2023-07-11 15:47:28.256255,426.0,2023-07-11 15:47:28.287953,162.0,2023-07-11 15:47:28.303930,504.0,2023-07-11 15:47:28.319857
1410.0,2023-07-11 15:47:28.384046,410.0,2023-07-11 15:47:28.416018,424.0,2023-07-11 15:47:28.432095,164.0,2023-07-11 15:47:28.447883,506.0,2023-07-11 15:47:28.463768
1414.0,2023-07-11 15:47:28.543614,408.0,2023-07-11 15:47:28.559881,426.0,2023-07-11 15:47:28.576034,166.0,2023-07-11 15:47:28.592129,506.0,2023-07-11 15:47:28.607785
1422.0,2023-07-11 15:47:28.687916,408.0,2023-07-11 15:47:28.703805,426.0,2023-07-11 15:47:28.719756,164.0,2023-07-11 15:47:28.735921,504.0,2023-07-11 15:47:28.751702
1430.0,2023-07-11 15:47:28.831616,408.0,2023-07-11 15:47:28.847629,424.0,2023-07-11 15:47:28.863524,164.0,2023-07-11 15:47:28.879874,506.0,2023-07-11 15:47:28.895765
1438.0,2023-07-11 15:47:28.975459,408.0,2023-07-11 15:47:28.991431,426.0,2023-07-11 15:47:29.007510,164.0,2023-07-11 15:47:29.023541,506.0,2023-07-11 15:47:29.055585
1434.0,2023-07-11 15:47:29.119274,408.0,2023-07-11 15:47:29.135393,424.0,2023-07-11 15:47:29.151266,166.0,2023-07-11 15:47:29.183209,506.0,2023-07-11 15:47:29.199521
1450.0,2023-07-11 15:47:29.263242,408.0,2023-07-11 15:47:29.279151,424.0,2023-07-11 15:47:29.311379,162.0,2023-07-11 15:47:29.327185,506.0,2023-07-11 15:47:29.343448
1456.0,2023-07-11 15:47:29.407167,408.0,2023-07-11 15:47:29.439035,426.0,2023-07-11 15:47:29.455077,164.0,2023-07-11 15:47:29.471294,506.0,2023-07-11 15:47:29.487140
1466.0,2023-07-11 15:47:29.567011,408.0,2023-07-11 15:47:29.582849,426.0,2023-07-11 15:47:29.599035,164.0,2023-07-11 15:47:29.614909,506.0,2023-07-11 15:47:29.630993
1466.0,2023-07-11 15:47:29.710932,408.0,2023-07-11 15:47:29.726791,426.0,2023-07-11 15:47:29.742727,164.0,2023-07-11 15:47:29.758797,506.0,2023-07-11 15:47:29.774797
1476.0,2023-07-11 15:47:29.855039,408.0,2023-07-11 15:47:29.870885,424.0,2023-07-11 15:47:29.886754,164.0,2023-07-11 15:47:29.902707,506.0,2023-07-11 15:47:29.918776
1478.0,2023-07-11 15:47:29.998772,408.0,2023-07-11 15:47:30.014632,426.0,2023-07-11 15:47:30.030602,164.0,2023-07-11 15:47:30.046490,506.0,2023-07-11 15:47:30.078431
1498.0,2023-07-11 15:47:30.142762,408.0,2023-07-11 15:47:30.158561,426.0,2023-07-11 15:47:30.174634,162.0,2023-07-11 15:47:30.190498,506.0,2023-07-11 15:47:30.222367
1412.0,2023-07-11 15:47:30.286623,406.0,2023-07-11 15:47:30.302583,426.0,2023-07-11 15:47:30.334547,164.0,2023-07-11 15:47:30.350227,506.0,2023-07-11 15:47:30.366325
1422.0,2023-07-11 15:47:30.430554,408.0,2023-07-11 15:47:30.446617,424.0,2023-07-11 15:47:30.478517,164.0,2023-07-11 15:47:30.494373,506.0,2023-07-11 15:47:30.510149
1436.0,2023-07-11 15:47:30.574449,408.0,2023-07-11 15:47:30.606441,426.0,2023-07-11 15:47:30.622451,164.0,2023-07-11 15:47:30.638579,506.0,2023-07-11 15:47:30.654516
1434.0,2023-07-11 15:47:30.734203,408.0,2023-07-11 15:47:30.750104,426.0,2023-07-11 15:47:30.766229,164.0,2023-07-11 15:47:30.782440,506.0,2023-07-11 15:47:30.798296
1440.0,2023-07-11 15:47:30.878034,408.0,2023-07-11 15:47:30.894179,426.0,2023-07-11 15:47:30.910201,164.0,2023-07-11 15:47:30.926139,506.0,2023-07-11 15:47:30.942277
1446.0,2023-07-11 15:47:31.022046,408.0,2023-07-11 15:47:31.037927,426.0,2023-07-11 15:47:31.054054,164.0,2023-07-11 15:47:31.070125,506.0,2023-07-11 15:47:31.086136
1450.0,2023-07-11 15:47:31.165781,408.0,2023-07-11 15:47:31.181727,424.0,2023-07-11 15:47:31.197909,164.0,2023-07-11 15:47:31.213988,506.0,2023-07-11 15:47:31.246003
1466.0,2023-07-11 15:47:31.309695,408.0,2023-07-11 15:47:31.325848,424.0,2023-07-11 15:47:31.341567,164.0,2023-07-11 15:47:31.373982,506.0,2023-07-11 15:47:31.389680
1462.0,2023-07-11 15:47:31.453677,408.0,2023-07-11 15:47:31.469708,426.0,2023-07-11 15:47:31.501521,164.0,2023-07-11 15:47:31.517472,506.0,2023-07-11 15:47:31.533787
1480.0,2023-07-11 15:47:31.597850,408.0,2023-07-11 15:47:31.629365,426.0,2023-07-11 15:47:31.645292,162.0,2023-07-11 15:47:31.661375,506.0,2023-07-11 15:47:31.677668
1478.0,2023-07-11 15:47:31.757668,408.0,2023-07-11 15:47:31.773345,426.0,2023-07-11 15:47:31.789493,164.0,2023-07-11 15:47:31.805434,506.0,2023-07-11 15:47:31.821454
1480.0,2023-07-11 15:47:31.901461,408.0,2023-07-11 15:47:31.917247,424.0,2023-07-11 15:47:31.933240,162.0,2023-07-11 15:47:31.949211,506.0,2023-07-11 15:47:31.965175
1490.0,2023-07-11 15:47:32.045481,410.0,2023-07-11 15:47:32.061138,426.0,2023-07-11 15:47:32.077246,162.0,2023-07-11 15:47:32.093072,506.0,2023-07-11 15:47:32.108936
1458.0,2023-07-11 15:47:32.189283,408.0,2023-07-11 15:47:32.205233,424.0,2023-07-11 15:47:32.221201,164.0,2023-07-11 15:47:32.237172,506.0,2023-07-11 15:47:32.268766
1430.0,2023-07-11 15:47:32.332950,410.0,2023-07-11 15:47:32.349165,426.0,2023-07-11 15:47:32.365029,162.0,2023-07-11 15:47:32.396860,506.0,2023-07-11 15:47:32.412704
1436.0,2023-07-11 15:47:32.476887,408.0,2023-07-11 15:47:32.492928,424.0,2023-07-11 15:47:32.524803,164.0,2023-07-11 15:47:32.540816,506.0,2023-07-11 15:47:32.556878
1446.0,2023-07-11 15:47:32.620673,408.0,2023-07-11 15:47:32.636890,426.0,2023-07-11 15:47:32.668704,164.0,2023-07-11 15:47:32.684813,506.0,2023-07-11 15:47:32.700755
