1V,1V_timestamp,1V5,1V5_timestamp,1V8,1V8_timestamp,5V,5V_timestamp,3V3,3V3_timestamp
2302.0,2023-07-11 16:36:33.846287,406.0,2023-07-11 16:36:33.862193,430.0,2023-07-11 16:36:33.878271,156.0,2023-07-11 16:36:33.894375,540.0,2023-07-11 16:36:33.910281
2360.0,2023-07-11 16:36:33.974211,406.0,2023-07-11 16:36:33.990253,430.0,2023-07-11 16:36:34.022166,170.0,2023-07-11 16:36:34.038132,540.0,2023-07-11 16:36:34.054050
2454.0,2023-07-11 16:36:34.118514,406.0,2023-07-11 16:36:34.134368,428.0,2023-07-11 16:36:34.150305,154.0,2023-07-11 16:36:34.165936,540.0,2023-07-11 16:36:34.197970
2534.0,2023-07-11 16:36:34.261944,406.0,2023-07-11 16:36:34.277967,430.0,2023-07-11 16:36:34.293925,172.0,2023-07-11 16:36:34.309941,540.0,2023-07-11 16:36:34.325869
2592.0,2023-07-11 16:36:34.389938,404.0,2023-07-11 16:36:34.405963,428.0,2023-07-11 16:36:34.437826,156.0,2023-07-11 16:36:34.453701,540.0,2023-07-11 16:36:34.469739
2670.0,2023-07-11 16:36:34.533812,406.0,2023-07-11 16:36:34.549733,428.0,2023-07-11 16:36:34.565711,152.0,2023-07-11 16:36:34.582062,540.0,2023-07-11 16:36:34.613972
2770.0,2023-07-11 16:36:34.677735,406.0,2023-07-11 16:36:34.693757,428.0,2023-07-11 16:36:34.709757,158.0,2023-07-11 16:36:34.725791,540.0,2023-07-11 16:36:34.741810
2820.0,2023-07-11 16:36:34.806209,404.0,2023-07-11 16:36:34.837808,428.0,2023-07-11 16:36:34.853668,164.0,2023-07-11 16:36:34.869488,540.0,2023-07-11 16:36:34.885594
2902.0,2023-07-11 16:36:34.949800,406.0,2023-07-11 16:36:34.965713,428.0,2023-07-11 16:36:34.981696,164.0,2023-07-11 16:36:34.998115,540.0,2023-07-11 16:36:35.029429
2960.0,2023-07-11 16:36:35.093367,406.0,2023-07-11 16:36:35.109338,432.0,2023-07-11 16:36:35.125332,156.0,2023-07-11 16:36:35.141301,540.0,2023-07-11 16:36:35.157561
2024.0,2023-07-11 16:36:35.221242,406.0,2023-07-11 16:36:35.253160,428.0,2023-07-11 16:36:35.269300,164.0,2023-07-11 16:36:35.285247,540.0,2023-07-11 16:36:35.301225
2106.0,2023-07-11 16:36:35.365159,402.0,2023-07-11 16:36:35.381169,430.0,2023-07-11 16:36:35.397226,168.0,2023-07-11 16:36:35.413179,540.0,2023-07-11 16:36:35.445214
2144.0,2023-07-11 16:36:35.509236,404.0,2023-07-11 16:36:35.525098,430.0,2023-07-11 16:36:35.540941,160.0,2023-07-11 16:36:35.557023,540.0,2023-07-11 16:36:35.572931
2238.0,2023-07-11 16:36:35.637249,406.0,2023-07-11 16:36:35.669010,428.0,2023-07-11 16:36:35.685095,160.0,2023-07-11 16:36:35.700873,540.0,2023-07-11 16:36:35.716862
2308.0,2023-07-11 16:36:35.781098,406.0,2023-07-11 16:36:35.796984,428.0,2023-07-11 16:36:35.812934,158.0,2023-07-11 16:36:35.829441,540.0,2023-07-11 16:36:35.860741
2396.0,2023-07-11 16:36:35.924834,404.0,2023-07-11 16:36:35.940885,428.0,2023-07-11 16:36:35.957031,162.0,2023-07-11 16:36:35.973083,540.0,2023-07-11 16:36:35.988882
2460.0,2023-07-11 16:36:36.052732,404.0,2023-07-11 16:36:36.084618,430.0,2023-07-11 16:36:36.100744,158.0,2023-07-11 16:36:36.116559,540.0,2023-07-11 16:36:36.133246
2546.0,2023-07-11 16:36:36.196607,406.0,2023-07-11 16:36:36.212572,430.0,2023-07-11 16:36:36.228473,160.0,2023-07-11 16:36:36.244493,540.0,2023-07-11 16:36:36.276565
2610.0,2023-07-11 16:36:36.340566,406.0,2023-07-11 16:36:36.356389,430.0,2023-07-11 16:36:36.372389,162.0,2023-07-11 16:36:36.388384,540.0,2023-07-11 16:36:36.404346
2678.0,2023-07-11 16:36:36.468926,408.0,2023-07-11 16:36:36.500264,430.0,2023-07-11 16:36:36.516401,150.0,2023-07-11 16:36:36.532204,538.0,2023-07-11 16:36:36.548564
2764.0,2023-07-11 16:36:36.612463,404.0,2023-07-11 16:36:36.628410,430.0,2023-07-11 16:36:36.644480,138.0,2023-07-11 16:36:36.676119,540.0,2023-07-11 16:36:36.692124
2826.0,2023-07-11 16:36:36.756267,402.0,2023-07-11 16:36:36.772223,428.0,2023-07-11 16:36:36.788295,160.0,2023-07-11 16:36:36.804494,540.0,2023-07-11 16:36:36.820448
2900.0,2023-07-11 16:36:36.884242,408.0,2023-07-11 16:36:36.916322,428.0,2023-07-11 16:36:36.932313,160.0,2023-07-11 16:36:36.948317,540.0,2023-07-11 16:36:36.964577
1962.0,2023-07-11 16:36:37.027964,406.0,2023-07-11 16:36:37.043882,428.0,2023-07-11 16:36:37.060037,158.0,2023-07-11 16:36:37.091925,540.0,2023-07-11 16:36:37.108190
2034.0,2023-07-11 16:36:37.172049,406.0,2023-07-11 16:36:37.188064,430.0,2023-07-11 16:36:37.203952,174.0,2023-07-11 16:36:37.220202,540.0,2023-07-11 16:36:37.236060
2082.0,2023-07-11 16:36:37.300191,404.0,2023-07-11 16:36:37.331852,430.0,2023-07-11 16:36:37.347833,176.0,2023-07-11 16:36:37.363696,540.0,2023-07-11 16:36:37.379849
2170.0,2023-07-11 16:36:37.444142,406.0,2023-07-11 16:36:37.460058,430.0,2023-07-11 16:36:37.475934,122.0,2023-07-11 16:36:37.507684,540.0,2023-07-11 16:36:37.523683
2246.0,2023-07-11 16:36:37.588079,408.0,2023-07-11 16:36:37.603959,430.0,2023-07-11 16:36:37.619948,144.0,2023-07-11 16:36:37.635879,540.0,2023-07-11 16:36:37.651699
2330.0,2023-07-11 16:36:37.715757,406.0,2023-07-11 16:36:37.747893,428.0,2023-07-11 16:36:37.763699,158.0,2023-07-11 16:36:37.779558,540.0,2023-07-11 16:36:37.795788
2406.0,2023-07-11 16:36:37.859634,408.0,2023-07-11 16:36:37.875918,428.0,2023-07-11 16:36:37.891920,160.0,2023-07-11 16:36:37.923724,540.0,2023-07-11 16:36:37.939764
2468.0,2023-07-11 16:36:38.003484,406.0,2023-07-11 16:36:38.019506,428.0,2023-07-11 16:36:38.035444,160.0,2023-07-11 16:36:38.051828,540.0,2023-07-11 16:36:38.067652
2558.0,2023-07-11 16:36:38.131432,406.0,2023-07-11 16:36:38.163221,430.0,2023-07-11 16:36:38.179130,172.0,2023-07-11 16:36:38.195169,540.0,2023-07-11 16:36:38.211479
2612.0,2023-07-11 16:36:38.275708,406.0,2023-07-11 16:36:38.291399,430.0,2023-07-11 16:36:38.307192,158.0,2023-07-11 16:36:38.339141,540.0,2023-07-11 16:36:38.355050
2692.0,2023-07-11 16:36:38.419537,408.0,2023-07-11 16:36:38.435408,428.0,2023-07-11 16:36:38.451192,160.0,2023-07-11 16:36:38.467049,540.0,2023-07-11 16:36:38.483022
2776.0,2023-07-11 16:36:38.547201,408.0,2023-07-11 16:36:38.579001,428.0,2023-07-11 16:36:38.595242,160.0,2023-07-11 16:36:38.611297,540.0,2023-07-11 16:36:38.627113
2854.0,2023-07-11 16:36:38.690935,408.0,2023-07-11 16:36:38.706923,428.0,2023-07-11 16:36:38.723035,156.0,2023-07-11 16:36:38.755051,540.0,2023-07-11 16:36:38.771186
2926.0,2023-07-11 16:36:38.834914,406.0,2023-07-11 16:36:38.850869,428.0,2023-07-11 16:36:38.867165,162.0,2023-07-11 16:36:38.883103,538.0,2023-07-11 16:36:38.899237
1974.0,2023-07-11 16:36:38.962872,410.0,2023-07-11 16:36:38.994751,432.0,2023-07-11 16:36:39.010620,124.0,2023-07-11 16:36:39.026676,540.0,2023-07-11 16:36:39.042970
2036.0,2023-07-11 16:36:39.106692,406.0,2023-07-11 16:36:39.122626,430.0,2023-07-11 16:36:39.138682,152.0,2023-07-11 16:36:39.170471,540.0,2023-07-11 16:36:39.186717
2110.0,2023-07-11 16:36:39.250963,404.0,2023-07-11 16:36:39.266847,428.0,2023-07-11 16:36:39.282623,170.0,2023-07-11 16:36:39.298625,540.0,2023-07-11 16:36:39.314665
2178.0,2023-07-11 16:36:39.378675,406.0,2023-07-11 16:36:39.410799,428.0,2023-07-11 16:36:39.426644,160.0,2023-07-11 16:36:39.442582,540.0,2023-07-11 16:36:39.458525
2254.0,2023-07-11 16:36:39.522636,406.0,2023-07-11 16:36:39.538634,428.0,2023-07-11 16:36:39.554894,146.0,2023-07-11 16:36:39.586395,540.0,2023-07-11 16:36:39.602415
2344.0,2023-07-11 16:36:39.666317,404.0,2023-07-11 16:36:39.682649,430.0,2023-07-11 16:36:39.698303,150.0,2023-07-11 16:36:39.714676,540.0,2023-07-11 16:36:39.730513
2404.0,2023-07-11 16:36:39.794191,406.0,2023-07-11 16:36:39.826164,430.0,2023-07-11 16:36:39.842545,170.0,2023-07-11 16:36:39.858276,540.0,2023-07-11 16:36:39.874309
2460.0,2023-07-11 16:36:39.938134,406.0,2023-07-11 16:36:39.954024,426.0,2023-07-11 16:36:39.970192,158.0,2023-07-11 16:36:40.001903,540.0,2023-07-11 16:36:40.018268
2552.0,2023-07-11 16:36:40.081985,406.0,2023-07-11 16:36:40.097891,428.0,2023-07-11 16:36:40.113965,156.0,2023-07-11 16:36:40.129853,540.0,2023-07-11 16:36:40.145959
2626.0,2023-07-11 16:36:40.210289,406.0,2023-07-11 16:36:40.242096,428.0,2023-07-11 16:36:40.257970,174.0,2023-07-11 16:36:40.273913,540.0,2023-07-11 16:36:40.289785
2710.0,2023-07-11 16:36:40.353958,404.0,2023-07-11 16:36:40.369944,430.0,2023-07-11 16:36:40.401748,156.0,2023-07-11 16:36:40.417610,538.0,2023-07-11 16:36:40.433661
2778.0,2023-07-11 16:36:40.497890,406.0,2023-07-11 16:36:40.513785,430.0,2023-07-11 16:36:40.529775,158.0,2023-07-11 16:36:40.545949,540.0,2023-07-11 16:36:40.561827
2852.0,2023-07-11 16:36:40.641977,406.0,2023-07-11 16:36:40.657934,428.0,2023-07-11 16:36:40.673611,170.0,2023-07-11 16:36:40.689853,540.0,2023-07-11 16:36:40.705871
2922.0,2023-07-11 16:36:40.769453,408.0,2023-07-11 16:36:40.785440,430.0,2023-07-11 16:36:40.817868,152.0,2023-07-11 16:36:40.833602,540.0,2023-07-11 16:36:40.849862
1970.0,2023-07-11 16:36:40.913391,408.0,2023-07-11 16:36:40.929413,430.0,2023-07-11 16:36:40.945405,168.0,2023-07-11 16:36:40.961307,540.0,2023-07-11 16:36:40.977623
2028.0,2023-07-11 16:36:41.057207,406.0,2023-07-11 16:36:41.073347,430.0,2023-07-11 16:36:41.090365,156.0,2023-07-11 16:36:41.105238,540.0,2023-07-11 16:36:41.121037
2116.0,2023-07-11 16:36:41.185541,406.0,2023-07-11 16:36:41.201515,430.0,2023-07-11 16:36:41.233279,40.0,2023-07-11 16:36:41.249106,540.0,2023-07-11 16:36:41.264957
2178.0,2023-07-11 16:36:41.329268,406.0,2023-07-11 16:36:41.345047,430.0,2023-07-11 16:36:41.361239,92.0,2023-07-11 16:36:41.377380,540.0,2023-07-11 16:36:41.393165
2258.0,2023-07-11 16:36:41.456844,406.0,2023-07-11 16:36:41.488994,430.0,2023-07-11 16:36:41.505010,174.0,2023-07-11 16:36:41.520927,540.0,2023-07-11 16:36:41.537228
2342.0,2023-07-11 16:36:41.600673,408.0,2023-07-11 16:36:41.616763,430.0,2023-07-11 16:36:41.632727,172.0,2023-07-11 16:36:41.664869,540.0,2023-07-11 16:36:41.681011
2422.0,2023-07-11 16:36:41.744546,406.0,2023-07-11 16:36:41.760607,428.0,2023-07-11 16:36:41.776714,118.0,2023-07-11 16:36:41.792671,540.0,2023-07-11 16:36:41.808780
2476.0,2023-07-11 16:36:41.873172,406.0,2023-07-11 16:36:41.904665,428.0,2023-07-11 16:36:41.920603,100.0,2023-07-11 16:36:41.936397,540.0,2023-07-11 16:36:41.952446
2564.0,2023-07-11 16:36:42.016737,406.0,2023-07-11 16:36:42.032710,428.0,2023-07-11 16:36:42.048634,100.0,2023-07-11 16:36:42.080343,540.0,2023-07-11 16:36:42.096411
2620.0,2023-07-11 16:36:42.160461,406.0,2023-07-11 16:36:42.176324,428.0,2023-07-11 16:36:42.192295,158.0,2023-07-11 16:36:42.208586,540.0,2023-07-11 16:36:42.224459
2708.0,2023-07-11 16:36:42.288311,406.0,2023-07-11 16:36:42.320497,428.0,2023-07-11 16:36:42.336325,152.0,2023-07-11 16:36:42.352562,540.0,2023-07-11 16:36:42.368328
2794.0,2023-07-11 16:36:42.432091,408.0,2023-07-11 16:36:42.448056,428.0,2023-07-11 16:36:42.464434,150.0,2023-07-11 16:36:42.496067,540.0,2023-07-11 16:36:42.512311
2870.0,2023-07-11 16:36:42.575879,408.0,2023-07-11 16:36:42.591853,428.0,2023-07-11 16:36:42.607895,176.0,2023-07-11 16:36:42.624376,540.0,2023-07-11 16:36:42.640116
2940.0,2023-07-11 16:36:42.704116,408.0,2023-07-11 16:36:42.735891,428.0,2023-07-11 16:36:42.751838,182.0,2023-07-11 16:36:42.767844,540.0,2023-07-11 16:36:42.784058
2000.0,2023-07-11 16:36:42.848170,406.0,2023-07-11 16:36:42.864097,430.0,2023-07-11 16:36:42.879904,160.0,2023-07-11 16:36:42.911845,540.0,2023-07-11 16:36:42.927721
2056.0,2023-07-11 16:36:42.991956,406.0,2023-07-11 16:36:43.007859,430.0,2023-07-11 16:36:43.023837,170.0,2023-07-11 16:36:43.039727,540.0,2023-07-11 16:36:43.055745
2128.0,2023-07-11 16:36:43.120097,404.0,2023-07-11 16:36:43.151926,428.0,2023-07-11 16:36:43.167823,156.0,2023-07-11 16:36:43.183910,540.0,2023-07-11 16:36:43.199625
2212.0,2023-07-11 16:36:43.263712,406.0,2023-07-11 16:36:43.279816,428.0,2023-07-11 16:36:43.295867,152.0,2023-07-11 16:36:43.327716,540.0,2023-07-11 16:36:43.343405
2278.0,2023-07-11 16:36:43.407848,406.0,2023-07-11 16:36:43.423512,430.0,2023-07-11 16:36:43.439457,180.0,2023-07-11 16:36:43.455641,540.0,2023-07-11 16:36:43.471625
2338.0,2023-07-11 16:36:43.535317,406.0,2023-07-11 16:36:43.567230,428.0,2023-07-11 16:36:43.583206,70.0,2023-07-11 16:36:43.599330,540.0,2023-07-11 16:36:43.615642
2442.0,2023-07-11 16:36:43.679064,404.0,2023-07-11 16:36:43.695227,428.0,2023-07-11 16:36:43.711014,164.0,2023-07-11 16:36:43.743171,540.0,2023-07-11 16:36:43.759407
2500.0,2023-07-11 16:36:43.823085,404.0,2023-07-11 16:36:43.839089,428.0,2023-07-11 16:36:43.855020,162.0,2023-07-11 16:36:43.871090,540.0,2023-07-11 16:36:43.887309
2566.0,2023-07-11 16:36:43.951546,406.0,2023-07-11 16:36:43.982915,428.0,2023-07-11 16:36:43.998920,168.0,2023-07-11 16:36:44.014874,540.0,2023-07-11 16:36:44.030791
2648.0,2023-07-11 16:36:44.095359,406.0,2023-07-11 16:36:44.111101,430.0,2023-07-11 16:36:44.127080,156.0,2023-07-11 16:36:44.158641,540.0,2023-07-11 16:36:44.174732
2722.0,2023-07-11 16:36:44.238866,402.0,2023-07-11 16:36:44.254912,428.0,2023-07-11 16:36:44.271020,158.0,2023-07-11 16:36:44.287136,540.0,2023-07-11 16:36:44.303058
2796.0,2023-07-11 16:36:44.366731,406.0,2023-07-11 16:36:44.398692,428.0,2023-07-11 16:36:44.414902,150.0,2023-07-11 16:36:44.430820,540.0,2023-07-11 16:36:44.447033
2854.0,2023-07-11 16:36:44.510550,408.0,2023-07-11 16:36:44.526509,428.0,2023-07-11 16:36:44.542583,162.0,2023-07-11 16:36:44.574607,540.0,2023-07-11 16:36:44.590688
2952.0,2023-07-11 16:36:44.654520,408.0,2023-07-11 16:36:44.670509,428.0,2023-07-11 16:36:44.686450,152.0,2023-07-11 16:36:44.702496,540.0,2023-07-11 16:36:44.718581
2008.0,2023-07-11 16:36:44.782974,408.0,2023-07-11 16:36:44.814269,430.0,2023-07-11 16:36:44.830298,154.0,2023-07-11 16:36:44.846264,540.0,2023-07-11 16:36:44.862275
2042.0,2023-07-11 16:36:44.926717,408.0,2023-07-11 16:36:44.942501,430.0,2023-07-11 16:36:44.958334,156.0,2023-07-11 16:36:44.990122,540.0,2023-07-11 16:36:45.006077
2142.0,2023-07-11 16:36:45.070404,404.0,2023-07-11 16:36:45.086288,430.0,2023-07-11 16:36:45.102384,162.0,2023-07-11 16:36:45.118269,540.0,2023-07-11 16:36:45.134063
2228.0,2023-07-11 16:36:45.198390,406.0,2023-07-11 16:36:45.230182,428.0,2023-07-11 16:36:45.246152,164.0,2023-07-11 16:36:45.262187,540.0,2023-07-11 16:36:45.278280
2280.0,2023-07-11 16:36:45.341891,410.0,2023-07-11 16:36:45.358054,428.0,2023-07-11 16:36:45.374016,174.0,2023-07-11 16:36:45.406173,540.0,2023-07-11 16:36:45.422232
2360.0,2023-07-11 16:36:45.485765,406.0,2023-07-11 16:36:45.501790,426.0,2023-07-11 16:36:45.517978,156.0,2023-07-11 16:36:45.534108,540.0,2023-07-11 16:36:45.550037
2416.0,2023-07-11 16:36:45.613684,406.0,2023-07-11 16:36:45.645583,426.0,2023-07-11 16:36:45.661658,158.0,2023-07-11 16:36:45.677661,540.0,2023-07-11 16:36:45.693683
2486.0,2023-07-11 16:36:45.758028,406.0,2023-07-11 16:36:45.773693,430.0,2023-07-11 16:36:45.805443,154.0,2023-07-11 16:36:45.821472,540.0,2023-07-11 16:36:45.837399
2576.0,2023-07-11 16:36:45.901467,406.0,2023-07-11 16:36:45.917555,428.0,2023-07-11 16:36:45.933424,172.0,2023-07-11 16:36:45.949378,540.0,2023-07-11 16:36:45.965406
2664.0,2023-07-11 16:36:46.045381,406.0,2023-07-11 16:36:46.061306,426.0,2023-07-11 16:36:46.077416,160.0,2023-07-11 16:36:46.093381,540.0,2023-07-11 16:36:46.109384
2738.0,2023-07-11 16:36:46.173334,404.0,2023-07-11 16:36:46.189500,428.0,2023-07-11 16:36:46.221462,154.0,2023-07-11 16:36:46.237437,540.0,2023-07-11 16:36:46.253654
2822.0,2023-07-11 16:36:46.317147,408.0,2023-07-11 16:36:46.333203,428.0,2023-07-11 16:36:46.349234,136.0,2023-07-11 16:36:46.365411,540.0,2023-07-11 16:36:46.381362
2880.0,2023-07-11 16:36:46.461105,406.0,2023-07-11 16:36:46.477065,428.0,2023-07-11 16:36:46.493112,138.0,2023-07-11 16:36:46.508994,540.0,2023-07-11 16:36:46.524926
2940.0,2023-07-11 16:36:46.589268,408.0,2023-07-11 16:36:46.605292,430.0,2023-07-11 16:36:46.636925,192.0,2023-07-11 16:36:46.652864,540.0,2023-07-11 16:36:46.668908
1976.0,2023-07-11 16:36:46.733179,406.0,2023-07-11 16:36:46.749048,430.0,2023-07-11 16:36:46.764919,110.0,2023-07-11 16:36:46.780983,540.0,2023-07-11 16:36:46.796895
2072.0,2023-07-11 16:36:46.876916,408.0,2023-07-11 16:36:46.892836,430.0,2023-07-11 16:36:46.908913,170.0,2023-07-11 16:36:46.925133,540.0,2023-07-11 16:36:46.940822
2138.0,2023-07-11 16:36:47.004759,408.0,2023-07-11 16:36:47.020678,430.0,2023-07-11 16:36:47.052833,136.0,2023-07-11 16:36:47.068910,540.0,2023-07-11 16:36:47.084829
2216.0,2023-07-11 16:36:47.148547,404.0,2023-07-11 16:36:47.164648,428.0,2023-07-11 16:36:47.180770,146.0,2023-07-11 16:36:47.196840,540.0,2023-07-11 16:36:47.212591
2294.0,2023-07-11 16:36:47.292560,404.0,2023-07-11 16:36:47.308511,428.0,2023-07-11 16:36:47.324605,164.0,2023-07-11 16:36:47.340549,540.0,2023-07-11 16:36:47.356474
2368.0,2023-07-11 16:36:47.420885,406.0,2023-07-11 16:36:47.436936,430.0,2023-07-11 16:36:47.468186,116.0,2023-07-11 16:36:47.484281,540.0,2023-07-11 16:36:47.500308
2428.0,2023-07-11 16:36:47.564353,406.0,2023-07-11 16:36:47.580483,430.0,2023-07-11 16:36:47.596445,142.0,2023-07-11 16:36:47.612598,540.0,2023-07-11 16:36:47.644205
2538.0,2023-07-11 16:36:47.708206,406.0,2023-07-11 16:36:47.724191,428.0,2023-07-11 16:36:47.740269,138.0,2023-07-11 16:36:47.756452,540.0,2023-07-11 16:36:47.772327
2590.0,2023-07-11 16:36:47.836122,408.0,2023-07-11 16:36:47.852002,428.0,2023-07-11 16:36:47.884368,162.0,2023-07-11 16:36:47.900216,540.0,2023-07-11 16:36:47.916190
2676.0,2023-07-11 16:36:47.979856,406.0,2023-07-11 16:36:47.996001,428.0,2023-07-11 16:36:48.012072,100.0,2023-07-11 16:36:48.027920,540.0,2023-07-11 16:36:48.059834
2758.0,2023-07-11 16:36:48.124006,406.0,2023-07-11 16:36:48.139819,428.0,2023-07-11 16:36:48.155875,296.0,2023-07-11 16:36:48.171793,540.0,2023-07-11 16:36:48.187920
2822.0,2023-07-11 16:36:48.252208,404.0,2023-07-11 16:36:48.268044,430.0,2023-07-11 16:36:48.299683,168.0,2023-07-11 16:36:48.315837,540.0,2023-07-11 16:36:48.331800
2896.0,2023-07-11 16:36:48.395718,406.0,2023-07-11 16:36:48.411809,428.0,2023-07-11 16:36:48.427994,158.0,2023-07-11 16:36:48.443609,540.0,2023-07-11 16:36:48.475559
2550.0,2023-07-11 16:36:48.539813,406.0,2023-07-11 16:36:48.555886,430.0,2023-07-11 16:36:48.571930,132.0,2023-07-11 16:36:48.587978,540.0,2023-07-11 16:36:48.603891
2006.0,2023-07-11 16:36:48.667667,406.0,2023-07-11 16:36:48.683739,430.0,2023-07-11 16:36:48.715454,152.0,2023-07-11 16:36:48.731610,540.0,2023-07-11 16:36:48.747836
2078.0,2023-07-11 16:36:48.811409,406.0,2023-07-11 16:36:48.827448,430.0,2023-07-11 16:36:48.843810,160.0,2023-07-11 16:36:48.859712,540.0,2023-07-11 16:36:48.891473
2136.0,2023-07-11 16:36:48.955291,406.0,2023-07-11 16:36:48.971311,430.0,2023-07-11 16:36:48.987268,172.0,2023-07-11 16:36:49.003445,540.0,2023-07-11 16:36:49.019536
2232.0,2023-07-11 16:36:49.083424,408.0,2023-07-11 16:36:49.099370,428.0,2023-07-11 16:36:49.131300,156.0,2023-07-11 16:36:49.147116,540.0,2023-07-11 16:36:49.163261
2322.0,2023-07-11 16:36:49.227499,406.0,2023-07-11 16:36:49.243314,428.0,2023-07-11 16:36:49.259138,166.0,2023-07-11 16:36:49.275006,540.0,2023-07-11 16:36:49.307165
2372.0,2023-07-11 16:36:49.371396,408.0,2023-07-11 16:36:49.387209,428.0,2023-07-11 16:36:49.403087,192.0,2023-07-11 16:36:49.418999,540.0,2023-07-11 16:36:49.434829
2444.0,2023-07-11 16:36:49.499240,404.0,2023-07-11 16:36:49.515036,428.0,2023-07-11 16:36:49.547001,156.0,2023-07-11 16:36:49.563071,538.0,2023-07-11 16:36:49.578875
2550.0,2023-07-11 16:36:49.642857,408.0,2023-07-11 16:36:49.659091,430.0,2023-07-11 16:36:49.674933,138.0,2023-07-11 16:36:49.690946,540.0,2023-07-11 16:36:49.722963
2592.0,2023-07-11 16:36:49.786591,406.0,2023-07-11 16:36:49.802698,428.0,2023-07-11 16:36:49.818708,-30.0,2023-07-11 16:36:49.834936,540.0,2023-07-11 16:36:49.851107
2684.0,2023-07-11 16:36:49.914705,406.0,2023-07-11 16:36:49.930680,426.0,2023-07-11 16:36:49.962601,152.0,2023-07-11 16:36:49.978624,540.0,2023-07-11 16:36:49.994451
