feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
-0.6139680516764777,0.4135885474892277,-0.8020312605251719,-0.2725974927641821,-0.9994034756126172,-0.4582185676692873,-0.8134445388942393,1.5610210048911335,-0.2345132274479803,-0.9813901962464332,-0.7654562870025047,0.4263596877326455,0.1117096249444968,-0.3083154610587119
-0.5803566693325052,-0.4877223437372968,-0.2110984963858322,-0.2725974927641821,0.2617818190467056,-1.0195332863726725,0.1751393241620371,-0.6489063395393105,1.1781497855124732,-0.1023763340708215,0.3442131828982249,0.4286622029625651,0.342996335089967,-0.5477578855393573
-0.6124855294249422,0.9715429087246952,-0.7363720645096897,-0.2725974927641821,-1.0512330082698498,0.2996987682449281,-1.7842481166437485,0.898763625920064,1.8844812919927,-0.4706118709281724,-1.0891098823902174,0.2953356067919712,-0.5583209656587436,0.4208955589505269
-0.6054463779710866,-0.4877223437372968,2.4225648104573976,-0.2725974927641821,0.4690999496756356,-0.4297254347401821,0.5307450302973884,-0.7940723560938157,-0.2345132274479803,1.798194178741312,0.7603392341109998,0.4410519277711811,0.0976922485720442,-0.2647804747895033
-0.5223987256363443,-0.4877223437372968,-0.7203220388170163,-0.2725974927641821,-0.412002105497316,2.7956972128346,0.0649015552600784,-0.022189606000551,2.590812798472927,-0.6012760936840066,-0.4880389195273231,0.2442416974042268,-1.2199411304385126,2.8044360571896805
-0.5873241466825969,-0.4877223437372968,-0.6167264184370332,-0.2725974927641821,-0.9216591766267686,-0.1049037193483746,-2.207418906944816,1.013494836245211,-0.9408447339282072,-1.0407830247718126,-0.2568577799646709,0.4142988936711606,-0.7307346950399122,0.2358718673063917
-0.6225878057343875,-0.4877223437372968,-1.2660229123679123,-0.2725974927641821,-0.5761289589118856,2.109012709243148,0.5236329161746813,-0.47816106972296,-0.9408447339282072,-1.2783543388733292,-0.3030940078772004,0.4263596877326455,-0.7139138433929689,1.8793175989690043
1.3492686414815822,-0.4877223437372968,1.0159989224812906,-0.2725974927641821,1.2551811949769944,-0.3328487827812215,0.4951844596838533,-0.7650892100300023,-0.2345132274479803,1.5309264503771058,0.8065754620235293,0.2379920132087302,0.8560323103217373,0.0726156687968606
0.7471684466531361,-0.4877223437372968,1.0159989224812906,-0.2725974927641821,1.410669792948692,-1.88287521412458,0.8116735381443162,-0.9730770716796469,-0.2345132274479803,1.5309264503771058,0.8065754620235293,-0.4456357229126966,0.188805194992987,-0.0688730365780663
-0.6214561093591696,-0.4877223437372968,-1.2660229123679123,-0.2725974927641821,-0.5761289589118856,-0.2003557146608794,-0.2266951237709096,-0.5497929903055451,-0.9408447339282072,-1.2783543388733292,-0.3030940078772004,0.4410519277711811,-0.4489854299536124,1.4875027225461304
2.7412212321083804,-0.4877223437372968,1.0159989224812906,3.668383402626565,1.85985907597804,-0.10347906270192,1.0250369618255268,-0.7879153147020213,-0.2345132274479803,1.5309264503771058,0.8065754620235293,0.2308651803542168,0.6934307444012856,-0.515106645837451
1.5058690135629886,-0.4877223437372968,1.0159989224812906,-0.2725974927641821,-0.1960457194255139,0.6629862130910273,0.2249241230209865,-0.1824729111755595,-0.2345132274479803,1.5309264503771058,0.8065754620235293,0.3990584357207392,-0.688682565922554,0.127034401633371
-0.556515599027914,-0.4877223437372968,-0.5481490359319741,-0.2725974927641821,-0.5329376816975252,-0.2872597700946521,-0.8845656801213095,0.8608202326275416,0.4718182790322464,-0.720061750734765,0.5291580945483476,0.4410519277711811,0.0191949408863088,-0.03622179687616
0.7401028889505253,-0.4877223437372968,1.0159989224812906,-0.2725974927641821,1.85985907597804,-1.3144372121889178,0.9823642770892846,-0.7972259626603445,-0.2345132274479803,1.5309264503771058,0.8065754620235293,0.2644161165616197,-0.3452568447974621,-0.1885942488183889
0.1108683873656039,-0.4877223437372968,1.2319447227099871,-0.2725974927641821,0.4345469279041473,2.342656399261817,0.9823642770892846,-0.8261089942299823,0.4718182790322464,-0.0311049398403665,-1.7364170731656443,0.1384356404102933,-1.2549845713696444,2.989459748833816
-0.5789382765422321,-0.4877223437372968,-0.5481490359319741,-0.2725974927641821,-0.5329376816975252,0.1301646273167486,-0.5076236316178374,0.4225690343741998,0.4718182790322464,-0.720061750734765,0.5291580945483476,0.4410519277711811,-0.8106337403628927,0.0617319222295588
-0.5403361131835483,-0.4877223437372968,-0.5481490359319741,-0.2725974927641821,-0.5329376816975252,-0.8215060125153866,0.2035877806528651,0.5130224798617826,0.4718182790322464,-0.720061750734765,0.5291580945483476,0.3777875807395753,-0.1279875110244447,-0.4389204198663367
-0.0522052879820491,-0.4877223437372968,1.0159989224812906,-0.2725974927641821,1.2551811949769944,-1.7788752789333435,1.0108127335801127,-0.9642169389451132,-0.2345132274479803,1.5309264503771058,0.8065754620235293,0.4410519277711811,1.826034755295466,-1.396690117788919
-0.6042090566008483,0.3706689812403456,-0.6094309522130908,-0.2725974927641821,-0.7834470895408152,0.3609590040425058,-0.3511571209182826,0.1107624422645405,-0.9408447339282072,-1.1001758532971917,0.0667958154230433,0.4197810727900172,-0.6900843035597992,0.2032206276044854
0.6199846356848941,-0.4877223437372968,1.0159989224812906,-0.2725974927641821,1.19471340687689,-0.5664924727998902,0.929023421168982,-0.958160012047494,-0.2345132274479803,1.5309264503771058,0.8065754620235293,0.4410519277711811,0.5182135397456265,-1.0701777207698568
2.5560643881589744,-0.4877223437372968,1.0159989224812906,-0.2725974927641821,0.2531435636038335,0.0902742412159997,0.6232025138925796,-0.8227051014280145,-0.2345132274479803,1.5309264503771058,0.8065754620235293,-2.995726161840065,0.6990376949502666,-0.8742702825584195
0.165514233003627,-0.4877223437372968,1.2319447227099871,-0.2725974927641821,2.73232287570812,-0.93547854423181,1.117494445420718,-1.0910620030654978,0.4718182790322464,-0.0311049398403665,-1.7364170731656443,-2.0547649378795056,0.5602656688629842,-0.7545490703180968
-0.377266210157146,-0.4877223437372968,1.0159989224812906,-0.2725974927641821,0.90101272181924,-3.0582169474501955,1.117494445420718,-1.260505784457567,-0.2345132274479803,1.5309264503771058,0.8065754620235293,0.1485228499889898,1.498028148180072,-1.1572476933082734
-0.5963098159018272,0.0487722343737296,-0.7392902509992666,-0.2725974927641821,-1.2585511388987798,-0.9839168702112896,-1.129933617354702,1.4024897033641963,-0.2345132274479803,-0.3755833452875657,0.2055044991606333,0.4410519277711811,0.0612470700036671,-0.5586416321066596
-0.6162616229969193,-0.4877223437372968,0.4060979461597003,-0.2725974927641821,-1.0166799864983616,-0.2245748776506198,-1.7842481166437485,0.9042699230997177,-0.2345132274479803,-0.7081831850296891,-1.1353461103027485,0.4410519277711811,-0.570936604393951,0.148801894767975
-0.3971425708272236,0.3706689812403456,-1.04569983240485,-0.2725974927641821,0.7973536565047749,1.4935610379744628,1.117494445420718,-0.9018456090737637,0.4718182790322464,-0.8566652563431371,-2.5224329476786616,0.291827012155903,-0.6816738777363276,1.465735229411526
2.9723702167466426,-0.4877223437372968,1.0159989224812906,-0.2725974927641821,1.19471340687689,0.1700550134174962,1.117494445420718,-1.0297919326300793,-0.2345132274479803,1.5309264503771058,0.8065754620235293,0.2131029200091212,1.0733016440947545,-1.1354802001736692
-0.197424566850014,-0.4877223437372968,1.5689952622561294,-0.2725974927641821,0.5986737813187168,0.058931794993983,1.0357051330095874,-0.7134301310354337,-0.2345132274479803,0.1708306771459226,1.2689377411488336,0.4410519277711811,-0.0550971538876905,-0.3191992076260137
-0.5947782534740323,-0.4877223437372968,-0.3759760330469318,-0.2725974927641821,-0.2997047847399789,-0.1675886117924081,0.7618887392853668,-0.6383442604037933,0.4718182790322464,-0.143951314038587,1.130229057411242,0.3948919795904081,-0.0452849904269735,-0.2647804747895033
0.8759781280804407,-0.4877223437372968,1.0159989224812906,-0.2725974927641821,-0.1960457194255139,-0.0792598997121796,0.7867811387148415,-0.2988059534075147,-0.2345132274479803,1.5309264503771058,0.8065754620235293,0.4238378853379712,0.030408841984271,-0.3191992076260137
-0.5827747272542209,-0.4877223437372968,-0.6167264184370332,-0.2725974927641821,-0.9216591766267686,-0.8585470853232239,-1.2366153291953077,0.7028896180656575,-0.9408447339282072,-1.0407830247718126,-0.2568577799646709,0.4410519277711811,-0.3424533695229714,-0.35185044732792
-0.567753344033828,0.0487722343737296,-0.4766534669373379,-0.2725974927641821,-0.2651517629684906,-0.931204574292444,1.117494445420718,1.194301612726201,0.4718182790322464,-0.5775189622738549,-1.5052359336029923,0.3284479686698653,2.421773251124707,-0.6565953512123781
1.1137928043687366,-0.4877223437372968,1.0159989224812906,-0.2725974927641821,1.3674785157343314,-0.4396980312653686,0.6872115409969433,-0.5584528940517277,-0.2345132274479803,1.5309264503771058,0.8065754620235293,-3.7957953824460064,0.8910757512528691,-1.0701777207698568
2.94140700392068,-0.4877223437372968,1.0159989224812906,-0.2725974927641821,1.3674785157343314,0.6316437668690106,0.9076870788008606,-0.6007512678408851,-0.2345132274479803,1.5309264503771058,0.8065754620235293,-3.837459943749317,0.8490236221355109,-0.8307352962892112
-0.1670498361391647,-0.4877223437372968,1.2319447227099871,3.668383402626565,0.4345469279041473,-0.0493421101366186,0.854346222880558,-0.9500006807721892,0.4718182790322464,-0.0311049398403665,-1.7364170731656443,-0.1946615628514378,-1.0026717966654952,0.4861980383543394
-0.5381934347131357,-0.4877223437372968,-0.2110984963858322,-0.2725974927641821,0.2617818190467056,-1.2745468260881705,0.1538029817939163,-0.4493280954004101,1.1781497855124732,-0.1023763340708215,0.3442131828982249,0.4410519277711811,1.1896458679861122,-0.3083154610587119
0.2498331575998642,-0.4877223437372968,1.0159989224812906,-0.2725974927641821,0.2445053081609614,-0.5892869791431736,-0.9485747072256728,0.0139016691497243,-0.2345132274479803,1.5309264503771058,0.8065754620235293,0.1541146726902235,0.0962905109347989,-0.2103617419529929
-0.6154128507155059,-0.4877223437372968,1.0159989224812906,-0.2725974927641821,1.2551811949769944,-2.7305459187654777,0.804561424021609,-1.129656140570161,-0.2345132274479803,1.5309264503771058,0.8065754620235293,-0.7767593416916393,2.519894885731876,-1.4946438368946375
-0.5626041255265866,0.0487722343737296,-0.4766534669373379,-0.2725974927641821,-0.2651517629684906,0.1315892839632031,0.9147991929235676,1.3267530885204153,0.4718182790322464,-0.5775189622738549,-1.5052359336029923,0.3930280386899967,1.092925971016188,-0.8198515497219092
-0.5854266690934814,0.4565081137381098,-0.7699312091398249,-0.2725974927641821,-1.068509519155594,0.2113700561646995,-0.6925385988082199,2.0675002309250927,1.8844812919927,-0.4646725880756345,0.2979769549856955,0.1977528184763221,-0.4391732664928954,0.2141043741717876
-0.4155552708520194,-0.4877223437372968,-0.7203220388170163,-0.2725974927641821,-0.412002105497316,0.4749315357589292,0.4347314896408435,-0.2123070304398648,2.590812798472927,-0.6012760936840066,-0.4880389195273231,0.4410519277711811,-0.7083068928439878,0.8235941819407038
-0.3303611677256136,-0.4877223437372968,-0.4372579493280485,-0.2725974927641821,-0.1442161867682814,-0.9767935869790134,0.6089782856471658,0.3796199163729014,-0.2345132274479803,-0.6012760936840066,1.1764652853237731,-0.5838962802902613,0.5406413419415508,-0.939572761962232
-0.6058424717024129,0.5852668124847562,-0.8764450160093851,-0.2725974927641821,-0.8784678994124081,0.2441371590331721,-0.0275559283351131,1.7666561759276531,2.590812798472927,-0.7378795992923788,0.5753943224608771,0.4410519277711811,-0.8302580672843265,-0.03622179687616
-0.1363959536557618,-0.4877223437372968,-0.4372579493280485,-0.2725974927641821,-0.1442161867682814,-0.3029309932056605,1.117494445420718,0.2396598535155233,-0.2345132274479803,-0.6012760936840066,1.1764652853237731,0.2199008221165035,0.0542383818174406,-0.8742702825584195
-0.6340971578703539,0.9715429087246952,-0.7363720645096897,-0.2725974927641821,-1.0512330082698498,0.4350411496581804,-1.0019155631459755,0.898763625920064,1.8844812919927,-0.4706118709281724,-1.0891098823902174,0.428442915797811,-0.4419767417673859,-0.0579892900107641
-0.6267034082189301,-0.4877223437372968,-0.867690456540654,-0.2725974927641821,-0.3428960619543393,-0.4268761214472705,-0.8241127100783,0.5586246319587324,0.4718182790322464,-1.0942365704446535,0.8065754620235293,0.4410519277711811,-0.4083350384734993,-0.3845016870298263
-0.6417776039368329,2.945842956173273,-1.331682108383395,-0.2725974927641821,-1.0339564973841056,0.4991506987486684,-1.3824136687108013,2.3265464846042527,-0.2345132274479803,-0.7616367307025304,-0.6729838311774442,0.3757043526744098,-0.9339866524404768,0.2141043741717876
0.0316835919916053,-0.4877223437372968,1.2319447227099871,-0.2725974927641821,0.4345469279041473,-0.5807390392644428,0.3778345766591875,-0.6358914552964929,0.4718182790322464,-0.0311049398403665,-1.7364170731656443,-1.4151042782913097,-0.0719180055346337,0.1379181482006732
-0.1140902181002163,-0.4877223437372968,1.2319447227099871,3.668383402626565,2.73232287570812,-0.2217255643577096,0.9752521629665776,-0.9745287318451916,0.4718182790322464,-0.0311049398403665,-1.7364170731656443,-0.3909235753065069,0.3457998103644575,-0.6021766183758678
-0.4510603584638565,-0.4877223437372968,-0.7203220388170163,3.668383402626565,-0.412002105497316,0.4934520721628479,0.2818210360026426,0.226144396801828,2.590812798472927,-0.6012760936840066,-0.4880389195273231,0.3484031006625035,-0.4363697912184049,0.2794068535756002
-0.4122129942238758,-0.4877223437372968,-0.7203220388170163,3.668383402626565,-0.412002105497316,0.8467669204837593,0.3244937207388848,-0.2123070304398648,2.590812798472927,-0.6012760936840066,-0.4880389195273231,0.3696739556436674,-0.3817020233658392,0.5406167711908498
-0.6043146815958688,-0.4877223437372968,-0.3759760330469318,-0.2725974927641821,-0.2997047847399789,0.7071505691311409,0.0969060688122597,-0.4205451783249478,0.4718182790322464,-0.143951314038587,1.130229057411242,0.4265789748973996,-0.698494729383271,0.4317793055178291
-0.626635506436417,0.9286233424758132,-1.3068775232219905,-0.2725974927641821,-0.714341045997839,1.355369343268299,-0.9770231637165008,0.1630722654712502,1.8844812919927,-1.1061151361497297,-0.0256766404020188,0.4057466942457445,-0.8022233145394212,1.4766189759788282
0.7383864827814448,-0.4877223437372968,1.0159989224812906,-0.2725974927641821,0.2445053081609614,0.0389866019436098,-0.5929690010903217,0.1479049196036586,-0.2345132274479803,1.5309264503771058,0.8065754620235293,0.350267041562915,-0.2905890769448964,-0.1450592625491808
-0.1752244562894889,-0.4877223437372968,-0.4372579493280485,-0.2725974927641821,-0.1442161867682814,-1.0181086297262167,1.0499293612550011,0.050893974747579,-0.2345132274479803,-0.6012760936840066,1.1764652853237731,0.2181465247984691,1.1728250163391687,-0.9722240016641382
0.3322696938919891,-0.4877223437372968,1.0159989224812906,-0.2725974927641821,1.2551811949769944,-1.8301629182057333,0.7441084539785993,-1.090160972617918,-0.2345132274479803,1.5309264503771058,0.8065754620235293,0.4410519277711811,2.7105312043972334,-1.647016288836867
2.640798268092792,-0.4877223437372968,1.0159989224812906,-0.2725974927641821,1.19471340687689,0.265507008730001,1.074821760684476,-0.986392299404991,-0.2345132274479803,1.5309264503771058,0.8065754620235293,0.3871072852416319,0.6261473378135124,-1.0266427345006486
-0.5517888805007538,-0.4877223437372968,-0.1804575382452738,-0.2725974927641821,-0.0923866541110489,-0.8257799824547527,0.3244937207388848,0.1245281852136745,-0.2345132274479803,-0.6190939422416204,-0.0256766404020188,0.4357890358170791,-0.1616292143183312,-0.6892465909142844
-0.6238138101408737,-0.4877223437372968,0.1157383904467901,-0.2725974927641821,0.1581227537322405,0.4393151195975465,0.0186728134624824,-0.6095112860812432,-2.3535077468886607,-0.8032117106702958,1.1764652853237731,0.387216928824009,-0.4181472019342163,-0.014454303741556
-0.5905306197457143,-0.4877223437372968,2.4225648104573976,-0.2725974927641821,0.4690999496756356,-1.1833688007150314,0.8579022799419117,-0.9387378001774432,-0.2345132274479803,1.798194178741312,0.7603392341109998,0.4212064393609199,0.7579106757145677,-0.7980840565873051
-0.3516144256522063,-0.4877223437372968,-0.4372579493280485,-0.2725974927641821,-0.1442161867682814,-0.4197528382149942,0.4667360031930253,0.2811573113512769,-0.2345132274479803,-0.6012760936840066,1.1764652853237731,0.329763691658391,0.2827216166884203,-0.5477578855393573
-0.6214146138254116,-0.4877223437372968,2.1176143222966024,-0.2725974927641821,0.2272287972752172,-0.5907116357896295,0.0400091558306037,-0.720087744898106,-1.647176240408434,-1.3080507531360188,0.2979769549856955,0.3560781514289027,0.240669487571062,-0.0579892900107641
1.247547998955744,-0.4877223437372968,1.0159989224812906,-0.2725974927641821,0.5122912268899961,-1.3970672976833245,1.021480904764173,-0.7986776228258897,-0.2345132274479803,1.5309264503771058,0.8065754620235293,-0.0788779398611849,1.71810095722758,-1.1463639467409714
3.058296150195689,-0.4877223437372968,1.0159989224812906,-0.2725974927641821,1.004671787133705,0.7256711055350596,1.074821760684476,-1.1704527969466858,-0.2345132274479803,1.5309264503771058,0.8065754620235293,0.4410519277711811,1.2036632443585646,-1.0048752413660442
0.799939448629548,-0.4877223437372968,1.0159989224812906,-0.2725974927641821,1.85985907597804,-0.0479174534901628,0.8010053669602553,-0.7011661054989324,-0.2345132274479803,1.5309264503771058,0.8065754620235293,-0.0660496407230607,0.2154382101006471,-0.2865479679241078
-0.6338029168127973,2.945842956173273,-0.902708694415578,-0.2725974927641821,-1.2412746280130358,0.4920274155163922,-1.6064452635760729,0.7110489493409626,-0.2345132274479803,-0.9695116305413576,0.3442131828982249,0.4410519277711811,-1.114810807645117,0.584151757460058
-0.6269750153489825,-0.4877223437372968,-1.0340270864465424,-0.2725974927641821,-0.3860873391686998,0.0432605718829759,0.1715832671006838,-0.1895810402620216,0.4718182790322464,-0.6666082050619238,-0.8579287428275653,0.4267982620621542,-0.8919345233231186,0.2249881207390899
-0.6303625598321347,-0.4877223437372968,0.1157383904467901,-0.2725974927641821,0.1581227537322405,-0.2345474741758064,0.2889331501253497,-0.7051706852659533,-2.3535077468886607,-0.8032117106702958,1.1764652853237731,0.4410519277711811,-0.5008497225316874,-0.2103617419529929
-0.6272202162302796,0.4135885474892277,-0.8020312605251719,-0.2725974927641821,-0.9994034756126172,0.3224932745882127,-1.6882345759872035,1.5610210048911335,-0.2345132274479803,-0.9813901962464332,-0.7654562870025047,0.4410519277711811,-1.0335100246848912,0.268523107008298
-0.5782668033596027,-0.4877223437372968,2.4225648104573976,-0.2725974927641821,0.4690999496756356,-1.2403550665732432,1.0570414753777082,-0.971525297019926,-0.2345132274479803,1.798194178741312,0.7603392341109998,-0.1384144050919684,1.5863376193265242,-1.690551275106075
-0.6356966220806619,-0.4877223437372968,-0.9844179161237336,-0.2725974927641821,-0.9734887092840012,-0.3855610787000672,-0.713874941176341,2.1611573402262927,-0.9408447339282072,-0.3340083653198003,0.1592682712481039,0.317593254014529,-0.2975977651311228,-0.5477578855393573
-0.6123610428236682,-0.4877223437372968,2.1176143222966024,-0.2725974927641821,0.2272287972752172,-0.4610678809621976,0.8650143940646189,-0.8055855229240005,-1.647176240408434,-1.3080507531360188,0.2979769549856955,0.2348123493197932,0.7396880864303793,-0.2212454885202952
-0.6261488769950733,1.229060306217988,-0.689681080676458,3.668383402626565,-0.9302974320696408,0.6743834662626698,-1.268619842747489,0.190904094852045,-0.2345132274479803,-0.9160580848685164,-0.3955664637022609,0.4410519277711811,-1.2788141112028142,1.0739203529886512
-0.6352288542455719,-0.4877223437372968,-1.3068775232219905,-0.2725974927641821,-0.8352766221980477,1.01630106141194,-0.809888481832886,1.1843402205557367,-0.9408447339282072,-1.1061151361497297,0.1130320433355728,0.416162834571572,-1.3615166318002851,1.1827578186616718
-0.5929109544549227,0.0487722343737296,-0.4766534669373379,-0.2725974927641821,-0.2651517629684906,-0.1604653285601318,0.9788082200279308,1.1284262755587084,0.4718182790322464,-0.5775189622738549,-1.5052359336029923,0.4410519277711811,0.9107000781743024,0.4970817849216417
0.993063435060488,-0.4877223437372968,1.0159989224812906,-0.2725974927641821,0.2185905418323451,-0.1675886117924081,0.548525315604156,-0.3317936792383488,-0.2345132274479803,1.5309264503771058,0.8065754620235293,0.4410519277711811,0.5098031139221545,-0.2865479679241078
